LOCATION,SUBJECT,TIME,KG_CAP,THND_TONNE
SAU,POULTRY,1996,24.992,549.0
SAU,POULTRY,1997,27.453,618.0
SAU,POULTRY,1998,30.385,701.0
SAU,POULTRY,1999,33.001,781.0
SAU,POULTRY,2000,35.46,862.0
SAU,POULTRY,2001,37.626,941.0
SAU,POULTRY,2002,33.503,863.0
SAU,POULTRY,2003,33.191,881.0
SAU,POULTRY,2004,30.363,830.0
SAU,POULTRY,2005,34.709,976.0
SAU,POULTRY,2006,32.784,947.0
SAU,POULTRY,2007,33.839,1003.0
SAU,POULTRY,2008,35.44,1077.0
SAU,POULTRY,2009,37.917,1181.0
SAU,POULTRY,2010,38.752,1237.0
SAU,POULTRY,2011,40.686,1331.0
SAU,POULTRY,2012,40.485,1357.0
SAU,POULTRY,2013,41.638,1429.0
SAU,POULTRY,2014,39.461,1385.0
SAU,POULTRY,2015,44.418,1592.0
SAU,POULTRY,2016,44.468,1625.0
SAU,POULTRY,2017,44.665,1661.882
SAU,POULTRY,2018,44.711,1691.886
SAU,POULTRY,2019,44.826,1723.689
SAU,POULTRY,2020,44.957,1755.704
SAU,POULTRY,2021,45.091,1787.407
SAU,POULTRY,2022,45.29,1821.291
SAU,POULTRY,2023,45.504,1855.491
SAU,POULTRY,2024,45.749,1890.718
SAU,POULTRY,2025,46.001,1926.136
SAU,POULTRY,2026,46.261,1961.747
SAU,SHEEP,1990,5.701,106.0
SAU,SHEEP,1991,5.679,109.0
SAU,SHEEP,1992,5.932,117.279
SAU,SHEEP,1993,7.621,154.946
SAU,SHEEP,1994,6.399,133.596
SAU,SHEEP,1995,7.136,152.883
SAU,SHEEP,1996,6.809,149.586
SAU,SHEEP,1997,6.571,147.924
SAU,SHEEP,1998,6.112,141.0
SAU,SHEEP,1999,6.211,147.0
SAU,SHEEP,2000,6.376,155.0
SAU,SHEEP,2001,5.638,141.0
SAU,SHEEP,2002,5.529,142.414
SAU,SHEEP,2003,5.312,141.0
SAU,SHEEP,2004,5.268,144.0
SAU,SHEEP,2005,5.582,156.971
SAU,SHEEP,2006,5.089,147.0
SAU,SHEEP,2007,5.331,158.0
SAU,SHEEP,2008,4.574,139.0
SAU,SHEEP,2009,4.267,132.917
SAU,SHEEP,2010,4.856,155.0
SAU,SHEEP,2011,5.288,173.0
SAU,SHEEP,2012,5.542,185.761
SAU,SHEEP,2013,5.464,187.528
SAU,SHEEP,2014,5.585,196.017
SAU,SHEEP,2015,5.445,195.141
SAU,SHEEP,2016,5.286,193.173
SAU,SHEEP,2017,5.279,196.401
SAU,SHEEP,2018,5.274,199.59
SAU,SHEEP,2019,5.279,202.976
SAU,SHEEP,2020,5.283,206.31
SAU,SHEEP,2021,5.289,209.66
SAU,SHEEP,2022,5.299,213.079
SAU,SHEEP,2023,5.311,216.584
SAU,SHEEP,2024,5.327,220.157
SAU,SHEEP,2025,5.345,223.785
SAU,SHEEP,2026,5.365,227.526
SDN,BEEF,1990,0.008,218.0
SDN,BEEF,1991,0.009,231.0
SDN,BEEF,1992,0.008,226.0
SDN,BEEF,1993,0.008,214.0
SDN,BEEF,1994,0.007,211.0
SDN,BEEF,1995,0.007,224.0
SDN,BEEF,1996,0.007,224.0
SDN,BEEF,1997,0.008,246.0
SDN,BEEF,1998,0.008,259.0
SDN,BEEF,1999,0.008,273.0
SDN,BEEF,2000,0.008,294.0
SDN,BEEF,2001,0.009,318.0
SDN,BEEF,2002,0.009,325.0
SDN,BEEF,2003,0.009,340.0
SDN,BEEF,2004,0.009,339.0
SDN,BEEF,2005,0.009,349.0
SDN,BEEF,2006,0.008,350.0
SDN,BEEF,2007,0.008,340.0
SDN,BEEF,2008,0.008,340.0
SDN,BEEF,2009,0.008,342.0
SDN,BEEF,2010,0.007,344.0
SDN,BEEF,2011,0.007,346.0
SDN,BEEF,2012,0.007,359.0
SDN,BEEF,2013,0.007,359.0
SDN,BEEF,2014,0.007,359.0
SDN,BEEF,2015,0.007,360.0
SDN,BEEF,2016,0.007,360.0
SDN,BEEF,2017,0.007,359.847
SDN,BEEF,2018,0.006,351.21
SDN,BEEF,2019,0.006,344.626
SDN,BEEF,2020,0.006,341.413
SDN,BEEF,2021,0.006,346.296
SDN,BEEF,2022,0.006,350.737
SDN,BEEF,2023,0.006,353.107
SDN,BEEF,2024,0.005,356.218
SDN,BEEF,2025,0.005,357.148
SDN,BEEF,2026,0.005,357.762
SDN,PIG,1990,0.0,0.0
SDN,PIG,1991,0.0,0.0
SDN,PIG,1992,0.0,0.0
SDN,PIG,1993,0.0,0.0
SDN,PIG,1994,0.0,0.0
SDN,PIG,1995,0.0,0.0
SDN,PIG,1996,0.0,0.0
SDN,PIG,1997,0.0,0.0
SDN,PIG,1998,0.0,0.0
SDN,PIG,1999,0.0,0.0
SDN,PIG,2000,0.0,0.0
SDN,PIG,2001,0.0,0.0
SDN,PIG,2002,0.0,0.0
SDN,PIG,2003,0.0,0.0
SDN,PIG,2004,0.0,0.0
SDN,PIG,2005,0.0,0.0
SDN,PIG,2006,0.0,0.0
SDN,PIG,2007,0.0,0.0
SDN,PIG,2008,0.0,0.0
SDN,PIG,2009,0.0,0.0
SDN,PIG,2010,0.0,0.0
SDN,PIG,2011,0.0,0.0
SDN,PIG,2012,0.0,0.0
SDN,PIG,2013,0.0,0.0
SDN,PIG,2014,0.0,0.0
SDN,PIG,2015,0.0,0.0
SDN,PIG,2016,0.0,0.0
SDN,PIG,2017,0.0,0.001
SDN,PIG,2018,0.0,0.001
SDN,PIG,2019,0.0,0.001
SDN,PIG,2020,0.0,0.001
SDN,PIG,2021,0.0,0.001
SDN,PIG,2022,0.0,0.001
SDN,PIG,2023,0.0,0.001
SDN,PIG,2024,0.0,0.001
SDN,PIG,2025,0.0,0.001
SDN,PIG,2026,0.0,0.001
SDN,POULTRY,1990,0.001,22.0
SDN,POULTRY,1991,0.001,22.0
SDN,POULTRY,1992,0.001,23.0
SDN,POULTRY,1993,0.001,24.0
SDN,POULTRY,1994,0.001,24.0
SDN,POULTRY,1995,0.001,25.0
SDN,POULTRY,1996,0.001,27.0
SDN,POULTRY,1997,0.001,25.0
SDN,POULTRY,1998,0.001,25.0
SDN,POULTRY,1999,0.001,26.0
SDN,POULTRY,2000,0.001,26.0
SDN,POULTRY,2001,0.001,27.0
SDN,POULTRY,2002,0.001,27.0
SDN,POULTRY,2003,0.001,29.0
SDN,POULTRY,2004,0.001,37.0
SDN,POULTRY,2005,0.001,30.0
SDN,POULTRY,2006,0.001,25.0
SDN,POULTRY,2007,0.001,27.0
SDN,POULTRY,2008,0.001,28.0
SDN,POULTRY,2009,0.001,29.0
SDN,POULTRY,2010,0.001,40.0
SDN,POULTRY,2011,0.001,44.0
SDN,POULTRY,2012,0.001,49.0
SDN,POULTRY,2013,0.001,49.0
SDN,POULTRY,2014,0.001,48.0
SDN,POULTRY,2015,0.001,51.0
SDN,POULTRY,2016,0.001,51.0
SDN,POULTRY,2017,0.001,54.078
SDN,POULTRY,2018,0.001,56.282
SDN,POULTRY,2019,0.001,59.181
SDN,POULTRY,2020,0.001,61.978
SDN,POULTRY,2021,0.001,64.839
SDN,POULTRY,2022,0.001,66.793
SDN,POULTRY,2023,0.001,68.903
SDN,POULTRY,2024,0.001,71.172
SDN,POULTRY,2025,0.001,73.498
SDN,POULTRY,2026,0.001,75.845
SDN,SHEEP,1990,0.004,105.0
SDN,SHEEP,1991,0.005,129.0
SDN,SHEEP,1992,0.006,152.0
SDN,SHEEP,1993,0.006,174.0
SDN,SHEEP,1994,0.007,202.0
SDN,SHEEP,1995,0.008,232.0
SDN,SHEEP,1996,0.007,230.0
SDN,SHEEP,1997,0.008,247.0
SDN,SHEEP,1998,0.008,255.0
SDN,SHEEP,1999,0.007,250.0
SDN,SHEEP,2000,0.007,255.0
SDN,SHEEP,2001,0.007,267.0
SDN,SHEEP,2002,0.007,262.0
SDN,SHEEP,2003,0.007,273.0
SDN,SHEEP,2004,0.007,278.0
SDN,SHEEP,2005,0.008,329.0
SDN,SHEEP,2006,0.011,445.0
SDN,SHEEP,2007,0.011,452.0
SDN,SHEEP,2008,0.011,479.0
SDN,SHEEP,2009,0.01,462.0
SDN,SHEEP,2010,0.01,472.0
SDN,SHEEP,2011,0.01,476.0
SDN,SHEEP,2012,0.01,476.0
SDN,SHEEP,2013,0.01,476.0
SDN,SHEEP,2014,0.009,476.0
SDN,SHEEP,2015,0.009,477.0
SDN,SHEEP,2016,0.009,475.0
SDN,SHEEP,2017,0.009,480.765
SDN,SHEEP,2018,0.009,488.115
SDN,SHEEP,2019,0.009,504.487
SDN,SHEEP,2020,0.009,517.799
SDN,SHEEP,2021,0.009,529.145
SDN,SHEEP,2022,0.009,539.685
SDN,SHEEP,2023,0.009,550.691
SDN,SHEEP,2024,0.009,562.711
SDN,SHEEP,2025,0.009,575.167
SDN,SHEEP,2026,0.009,587.574
SSA,BEEF,1990,3.861,2333.0
SSA,BEEF,1991,3.874,2407.0
SSA,BEEF,1992,3.821,2441.0
SSA,BEEF,1993,3.264,2407.0
SSA,BEEF,1994,3.133,2376.0
SSA,BEEF,1995,3.091,2410.0
SSA,BEEF,1996,3.129,2507.0
SSA,BEEF,1997,3.137,2582.0
SSA,BEEF,1998,3.136,2652.0
SSA,BEEF,1999,3.193,2774.0
SSA,BEEF,2000,3.217,2871.0
SSA,BEEF,2001,3.234,2966.0
SSA,BEEF,2002,3.408,3211.222
SSA,BEEF,2003,3.322,3217.0
SSA,BEEF,2004,3.277,3262.0
SSA,BEEF,2005,3.388,3467.0
SSA,BEEF,2006,3.37,3547.0
SSA,BEEF,2007,3.44,3723.0
SSA,BEEF,2008,3.459,3851.0
SSA,BEEF,2009,3.383,3873.0
SSA,BEEF,2010,3.256,3835.0
SSA,BEEF,2011,3.281,3974.0
SSA,BEEF,2012,3.212,4001.0
SSA,BEEF,2013,3.254,4168.0
SSA,BEEF,2014,3.228,4251.0
SSA,BEEF,2015,3.13,4236.0
SSA,BEEF,2016,3.029,4214.0
SSA,BEEF,2017,3.028,4327.354
SSA,BEEF,2018,2.985,4383.253
SSA,BEEF,2019,2.954,4453.787
SSA,BEEF,2020,2.946,4560.459
SSA,BEEF,2021,2.964,4710.044
SSA,BEEF,2022,2.984,4866.512
SSA,BEEF,2023,2.988,4999.978
SSA,BEEF,2024,2.988,5129.223
SSA,BEEF,2025,2.986,5255.434
SSA,BEEF,2026,2.986,5388.689
SSA,PIG,1990,0.87,472.0
SSA,PIG,1991,0.848,473.0
SSA,PIG,1992,0.849,487.0
SSA,PIG,1993,0.745,493.0
SSA,PIG,1994,0.739,503.0
SSA,PIG,1995,0.769,538.0
SSA,PIG,1996,0.771,554.0
SSA,PIG,1997,0.778,575.0
SSA,PIG,1998,0.762,578.0
SSA,PIG,1999,0.744,580.0
SSA,PIG,2000,0.883,707.0
SSA,PIG,2001,0.909,748.0
SSA,PIG,2002,0.899,760.0
SSA,PIG,2003,0.873,759.0
SSA,PIG,2004,0.895,800.0
SSA,PIG,2005,0.943,866.0
SSA,PIG,2006,0.948,895.0
SSA,PIG,2007,0.984,956.0
SSA,PIG,2008,0.996,995.0
SSA,PIG,2009,1.021,1049.0
SSA,PIG,2010,1.023,1081.0
SSA,PIG,2011,1.087,1181.0
SSA,PIG,2012,1.14,1274.0
SSA,PIG,2013,1.174,1350.0
SSA,PIG,2014,1.173,1386.0
SSA,PIG,2015,1.126,1368.0
SSA,PIG,2016,1.087,1357.0
SSA,PIG,2017,1.081,1385.976
SSA,PIG,2018,1.07,1409.707
SSA,PIG,2019,1.064,1439.236
SSA,PIG,2020,1.063,1476.946
SSA,PIG,2021,1.063,1516.401
SSA,PIG,2022,1.058,1549.143
SSA,PIG,2023,1.056,1585.118
SSA,PIG,2024,1.057,1627.571
SSA,PIG,2025,1.058,1671.225
SSA,PIG,2026,1.059,1715.612
SSA,POULTRY,1990,1.521,731.0
SSA,POULTRY,1991,1.481,732.0
SSA,POULTRY,1992,1.517,771.0
SSA,POULTRY,1993,1.321,775.0
SSA,POULTRY,1994,1.293,780.0
SSA,POULTRY,1995,1.309,812.0
SSA,POULTRY,1996,1.291,823.0
SSA,POULTRY,1997,1.355,887.0
SSA,POULTRY,1998,1.371,922.0
SSA,POULTRY,1999,1.381,954.0
SSA,POULTRY,2000,1.489,1057.0
SSA,POULTRY,2001,1.596,1164.0
SSA,POULTRY,2002,1.69,1267.0
SSA,POULTRY,2003,1.737,1338.0
SSA,POULTRY,2004,1.786,1414.0
SSA,POULTRY,2005,1.78,1449.0
SSA,POULTRY,2006,1.766,1478.0
SSA,POULTRY,2007,1.919,1652.0
SSA,POULTRY,2008,2.031,1798.0
SSA,POULTRY,2009,2.06,1876.0
SSA,POULTRY,2010,2.254,2111.0
SSA,POULTRY,2011,2.312,2227.0
SSA,POULTRY,2012,2.395,2373.0
SSA,POULTRY,2013,2.39,2435.0
SSA,POULTRY,2014,2.433,2548.0
SSA,POULTRY,2015,2.249,2422.0
SSA,POULTRY,2016,2.135,2363.0
SSA,POULTRY,2017,2.132,2423.649
SSA,POULTRY,2018,2.121,2477.492
SSA,POULTRY,2019,2.116,2537.684
SSA,POULTRY,2020,2.106,2593.872
SSA,POULTRY,2021,2.12,2680.616
SSA,POULTRY,2022,2.119,2749.497
SSA,POULTRY,2023,2.113,2812.828
SSA,POULTRY,2024,2.114,2886.619
SSA,POULTRY,2025,2.115,2961.183
SSA,POULTRY,2026,2.117,3038.911
SSA,SHEEP,1990,1.876,902.0
SSA,SHEEP,1991,1.875,927.0
SSA,SHEEP,1992,1.83,930.0
SSA,SHEEP,1993,1.662,975.0
SSA,SHEEP,1994,1.729,1043.0
SSA,SHEEP,1995,1.774,1100.0
SSA,SHEEP,1996,1.783,1136.0
SSA,SHEEP,1997,1.851,1212.0
SSA,SHEEP,1998,1.891,1272.0
SSA,SHEEP,1999,1.893,1308.0
SSA,SHEEP,2000,1.909,1355.0
SSA,SHEEP,2001,1.962,1431.0
SSA,SHEEP,2002,1.953,1464.0
SSA,SHEEP,2003,1.956,1507.0
SSA,SHEEP,2004,1.965,1556.0
SSA,SHEEP,2005,2.011,1637.0
SSA,SHEEP,2006,2.222,1860.0
SSA,SHEEP,2007,2.224,1915.0
SSA,SHEEP,2008,2.239,1983.0
SSA,SHEEP,2009,2.209,2012.0
SSA,SHEEP,2010,2.191,2052.0
SSA,SHEEP,2011,1.917,1847.0
SSA,SHEEP,2012,2.006,1988.0
SSA,SHEEP,2013,2.094,2133.0
SSA,SHEEP,2014,2.073,2171.0
SSA,SHEEP,2015,2.038,2194.0
SSA,SHEEP,2016,1.968,2178.0
SSA,SHEEP,2017,1.955,2223.067
SSA,SHEEP,2018,1.959,2287.514
SSA,SHEEP,2019,1.97,2363.273
SSA,SHEEP,2020,1.977,2434.612
SSA,SHEEP,2021,1.98,2502.546
SSA,SHEEP,2022,1.982,2571.223
SSA,SHEEP,2023,1.985,2642.195
SSA,SHEEP,2024,1.989,2715.181
SSA,SHEEP,2025,1.993,2790.321
SSA,SHEEP,2026,1.997,2867.357
THA,BEEF,1990,3.922,317.0
THA,BEEF,1991,3.902,319.0
THA,BEEF,1992,3.842,317.0
THA,BEEF,1993,4.063,338.0
THA,BEEF,1994,3.266,274.0
THA,BEEF,1995,4.24,359.0
THA,BEEF,1996,3.788,324.0
THA,BEEF,1997,3.284,284.0
THA,BEEF,1998,2.891,253.0
THA,BEEF,1999,2.575,228.0
THA,BEEF,2000,2.468,221.0
THA,BEEF,2001,2.55,231.0
THA,BEEF,2002,2.619,240.0
THA,BEEF,2003,2.667,247.0
THA,BEEF,2004,2.825,264.0
THA,BEEF,2005,3.284,309.0
THA,BEEF,2006,3.068,290.0
THA,BEEF,2007,1.941,184.0
THA,BEEF,2008,2.149,204.0
THA,BEEF,2009,2.156,205.0
THA,BEEF,2010,2.215,211.0
THA,BEEF,2011,1.977,189.0
THA,BEEF,2012,2.001,192.0
THA,BEEF,2013,1.858,179.0
THA,BEEF,2014,1.767,171.0
THA,BEEF,2015,1.72,167.0
THA,BEEF,2016,1.777,173.0
THA,BEEF,2017,1.78,173.718
THA,BEEF,2018,1.785,174.498
THA,BEEF,2019,1.784,174.619
THA,BEEF,2020,1.792,175.563
THA,BEEF,2021,1.803,176.759
THA,BEEF,2022,1.821,178.636
THA,BEEF,2023,1.835,180.047
THA,BEEF,2024,1.853,181.773
THA,BEEF,2025,1.865,182.843
THA,BEEF,2026,1.857,181.995
THA,PIG,1990,4.632,336.0
THA,PIG,1991,5.452,400.0
THA,PIG,1992,5.834,432.0
THA,PIG,1993,6.134,458.0
THA,PIG,1994,6.482,488.0
THA,PIG,1995,6.396,486.0
THA,PIG,1996,6.63,509.0
THA,PIG,1997,6.828,530.0
THA,PIG,1998,5.909,464.0
THA,PIG,1999,5.664,450.0
THA,PIG,2000,8.522,685.0
THA,PIG,2001,8.462,688.0
THA,PIG,2002,9.377,771.0
THA,PIG,2003,10.265,853.0
THA,PIG,2004,10.292,863.0
THA,PIG,2005,10.457,883.0
THA,PIG,2006,11.492,975.0
THA,PIG,2007,11.638,990.0
THA,PIG,2008,10.329,880.0
THA,PIG,2009,10.021,855.0
THA,PIG,2010,10.28,879.0
THA,PIG,2011,10.026,860.0
THA,PIG,2012,10.731,924.0
THA,PIG,2013,10.882,941.0
THA,PIG,2014,10.999,955.0
THA,PIG,2015,10.995,958.0
THA,PIG,2016,11.0,961.0
THA,PIG,2017,11.0,963.195
THA,PIG,2018,11.07,970.947
THA,PIG,2019,11.102,975.116
THA,PIG,2020,11.165,981.705
THA,PIG,2021,11.233,988.404
THA,PIG,2022,11.232,988.767
THA,PIG,2023,11.267,991.969
THA,PIG,2024,11.382,1001.965
THA,PIG,2025,11.552,1016.484
THA,PIG,2026,11.609,1020.888
THA,POULTRY,1990,8.149,524.0
THA,POULTRY,1991,10.764,700.0
THA,POULTRY,1992,12.95,850.0
THA,POULTRY,1993,13.267,878.0
THA,POULTRY,1994,12.198,814.0
THA,POULTRY,1995,12.057,812.0
THA,POULTRY,1996,12.595,857.0
THA,POULTRY,1997,12.224,841.0
THA,POULTRY,1998,12.93,900.0
THA,POULTRY,1999,11.331,798.0
THA,POULTRY,2000,11.117,792.0
THA,POULTRY,2001,11.754,847.0
THA,POULTRY,2002,11.32,825.0
THA,POULTRY,2003,9.314,686.0
THA,POULTRY,2004,8.059,599.0
THA,POULTRY,2005,9.393,703.0
THA,POULTRY,2006,9.003,677.0
THA,POULTRY,2007,10.079,760.0
THA,POULTRY,2008,8.343,630.0
THA,POULTRY,2009,8.41,636.0
THA,POULTRY,2010,8.366,634.0
THA,POULTRY,2011,8.168,621.0
THA,POULTRY,2012,7.35,561.0
THA,POULTRY,2013,10.189,781.0
THA,POULTRY,2014,10.343,796.0
THA,POULTRY,2015,10.307,796.0
THA,POULTRY,2016,9.917,768.0
THA,POULTRY,2017,10.02,777.69
THA,POULTRY,2018,10.023,779.212
THA,POULTRY,2019,10.036,781.333
THA,POULTRY,2020,10.046,782.9
THA,POULTRY,2021,10.055,784.215
THA,POULTRY,2022,10.083,786.717
THA,POULTRY,2023,10.108,788.79
THA,POULTRY,2024,10.137,790.977
THA,POULTRY,2025,10.167,792.989
THA,POULTRY,2026,10.196,794.757
THA,SHEEP,1990,0.016,1.0
THA,SHEEP,1991,0.015,1.0
THA,SHEEP,1992,0.03,2.0
THA,SHEEP,1993,0.015,1.0
THA,SHEEP,1994,0.015,1.0
THA,SHEEP,1995,0.015,1.0
THA,SHEEP,1996,0.015,1.0
THA,SHEEP,1997,0.015,1.0
THA,SHEEP,1998,0.014,1.0
THA,SHEEP,1999,0.014,1.0
THA,SHEEP,2000,0.014,1.0
THA,SHEEP,2001,0.014,1.0
THA,SHEEP,2002,0.014,1.0
THA,SHEEP,2003,0.014,1.0
THA,SHEEP,2004,0.027,2.0
THA,SHEEP,2005,0.04,3.0
THA,SHEEP,2006,0.027,2.0
THA,SHEEP,2007,0.04,3.0
THA,SHEEP,2008,0.04,3.0
THA,SHEEP,2009,0.04,3.0
THA,SHEEP,2010,0.04,3.0
THA,SHEEP,2011,0.039,3.0
THA,SHEEP,2012,0.039,3.0
THA,SHEEP,2013,0.039,3.0
THA,SHEEP,2014,0.039,3.0
THA,SHEEP,2015,0.039,3.0
THA,SHEEP,2016,0.052,4.0
THA,SHEEP,2017,0.052,4.018
THA,SHEEP,2018,0.052,4.07
THA,SHEEP,2019,0.053,4.094
THA,SHEEP,2020,0.053,4.111
THA,SHEEP,2021,0.053,4.138
THA,SHEEP,2022,0.053,4.164
THA,SHEEP,2023,0.054,4.188
THA,SHEEP,2024,0.054,4.207
THA,SHEEP,2025,0.054,4.225
THA,SHEEP,2026,0.054,4.248
TUR,BEEF,1990,4.952,382.0
TUR,BEEF,1991,4.755,373.0
TUR,BEEF,1992,4.239,338.0
TUR,BEEF,1993,4.123,334.0
TUR,BEEF,1994,3.779,311.0
TUR,BEEF,1995,3.708,310.0
TUR,BEEF,1996,3.803,323.0
TUR,BEEF,1997,4.462,385.0
TUR,BEEF,1998,4.154,364.0
TUR,BEEF,1999,3.989,355.0
TUR,BEEF,2000,3.974,359.0
TUR,BEEF,2001,3.621,332.0
TUR,BEEF,2002,3.536,329.0
TUR,BEEF,2003,3.19,301.0
TUR,BEEF,2004,3.93,376.0
TUR,BEEF,2005,3.373,327.0
TUR,BEEF,2006,3.525,346.0
TUR,BEEF,2007,4.35,432.0
TUR,BEEF,2008,3.732,375.0
TUR,BEEF,2009,3.163,322.0
TUR,BEEF,2010,6.06,626.0
TUR,BEEF,2011,5.98,628.0
TUR,BEEF,2012,7.332,784.0
TUR,BEEF,2013,7.788,848.0
TUR,BEEF,2014,8.118,899.0
TUR,BEEF,2015,8.462,951.0
TUR,BEEF,2016,8.308,945.0
TUR,BEEF,2017,8.344,958.538
TUR,BEEF,2018,8.373,969.883
TUR,BEEF,2019,8.406,980.861
TUR,BEEF,2020,8.465,994.652
TUR,BEEF,2021,8.541,1010.368
TUR,BEEF,2022,8.614,1025.409
TUR,BEEF,2023,8.662,1037.32
TUR,BEEF,2024,8.701,1048.288
TUR,BEEF,2025,8.751,1060.935
TUR,BEEF,2026,8.821,1076.262
TUR,PIG,1990,0.101,7.0
TUR,PIG,1991,0.028,2.0
TUR,PIG,1992,0.028,2.0
TUR,PIG,1993,0.028,2.0
TUR,PIG,1994,0.027,2.0
TUR,PIG,1995,0.08,6.0
TUR,PIG,1996,0.013,1.0
TUR,PIG,1997,0.013,1.0
TUR,PIG,1998,0.051,4.0
TUR,PIG,1999,0.05,4.0
TUR,PIG,2000,0.037,3.0
TUR,PIG,2001,0.012,1.0
TUR,PIG,2002,0.012,1.0
TUR,PIG,2003,0.047,4.0
TUR,PIG,2004,0.058,5.0
TUR,PIG,2005,0.023,2.0
TUR,PIG,2006,0.011,1.0
TUR,PIG,2007,0.0,0.0
TUR,PIG,2008,0.0,0.0
TUR,PIG,2009,0.0,0.0
TUR,PIG,2010,0.0,0.0
TUR,PIG,2011,0.0,0.0
TUR,PIG,2012,0.01,1.0
TUR,PIG,2013,0.01,1.0
TUR,PIG,2014,0.03,3.0
TUR,PIG,2015,0.079,8.0
TUR,PIG,2016,0.088,9.0
TUR,PIG,2017,0.087,9.0
TUR,PIG,2018,0.087,9.0
TUR,PIG,2019,0.086,9.0
TUR,PIG,2020,0.085,9.0
TUR,PIG,2021,0.085,9.0
TUR,PIG,2022,0.084,9.0
TUR,PIG,2023,0.084,9.0
TUR,PIG,2024,0.083,9.0
TUR,PIG,2025,0.083,9.0
TUR,PIG,2026,0.082,9.0
TUR,POULTRY,1990,6.747,414.0
TUR,POULTRY,1991,6.651,415.0
TUR,POULTRY,1992,6.953,441.0
TUR,POULTRY,1993,7.123,459.0
TUR,POULTRY,1994,7.286,477.0
TUR,POULTRY,1995,7.534,501.0
TUR,POULTRY,1996,6.306,426.0
TUR,POULTRY,1997,6.921,475.0
TUR,POULTRY,1998,7.144,498.0
TUR,POULTRY,1999,8.546,605.0
TUR,POULTRY,2000,9.156,658.0
TUR,POULTRY,2001,8.35,609.0
TUR,POULTRY,2002,9.337,691.0
TUR,POULTRY,2003,11.47,861.0
TUR,POULTRY,2004,11.366,865.0
TUR,POULTRY,2005,11.749,906.0
TUR,POULTRY,2006,11.425,892.0
TUR,POULTRY,2007,13.039,1030.0
TUR,POULTRY,2008,12.785,1022.0
TUR,POULTRY,2009,14.732,1193.0
TUR,POULTRY,2010,16.003,1315.0
TUR,POULTRY,2011,16.578,1385.0
TUR,POULTRY,2012,16.765,1426.0
TUR,POULTRY,2013,16.14,1398.0
TUR,POULTRY,2014,16.936,1492.0
TUR,POULTRY,2015,17.541,1568.0
TUR,POULTRY,2016,17.772,1608.0
TUR,POULTRY,2017,17.864,1632.515
TUR,POULTRY,2018,17.797,1639.921
TUR,POULTRY,2019,17.852,1657.103
TUR,POULTRY,2020,17.895,1672.677
TUR,POULTRY,2021,17.926,1686.83
TUR,POULTRY,2022,17.998,1704.212
TUR,POULTRY,2023,18.11,1725.226
TUR,POULTRY,2024,18.213,1745.521
TUR,POULTRY,2025,18.346,1769.141
TUR,POULTRY,2026,18.457,1791.251
TUR,SHEEP,1990,5.916,363.0
TUR,SHEEP,1991,5.818,363.0
TUR,SHEEP,1992,5.676,360.0
TUR,SHEEP,1993,5.571,359.0
TUR,SHEEP,1994,4.965,325.0
TUR,SHEEP,1995,6.135,408.0
TUR,SHEEP,1996,5.403,365.0
TUR,SHEEP,1997,5.479,376.0
TUR,SHEEP,1998,5.336,372.0
TUR,SHEEP,1999,5.184,367.0
TUR,SHEEP,2000,5.19,373.0
TUR,SHEEP,2001,4.799,350.0
TUR,SHEEP,2002,4.486,332.0
TUR,SHEEP,2003,4.156,312.0
TUR,SHEEP,2004,4.178,318.0
TUR,SHEEP,2005,4.085,315.0
TUR,SHEEP,2006,4.035,315.0
TUR,SHEEP,2007,4.089,323.0
TUR,SHEEP,2008,4.016,321.0
TUR,SHEEP,2009,3.705,300.0
TUR,SHEEP,2010,3.347,275.0
TUR,SHEEP,2011,3.543,296.0
TUR,SHEEP,2012,3.786,322.0
TUR,SHEEP,2013,4.064,352.0
TUR,SHEEP,2014,4.098,361.0
TUR,SHEEP,2015,4.105,367.0
TUR,SHEEP,2016,4.078,369.0
TUR,SHEEP,2017,4.092,373.915
TUR,SHEEP,2018,4.099,377.674
TUR,SHEEP,2019,4.112,381.7
TUR,SHEEP,2020,4.129,385.958
TUR,SHEEP,2021,4.145,390.046
TUR,SHEEP,2022,4.165,394.371
TUR,SHEEP,2023,4.192,399.389
TUR,SHEEP,2024,4.22,404.411
TUR,SHEEP,2025,4.252,409.998
TUR,SHEEP,2026,4.283,415.663
TZA,BEEF,1990,5.252,191.0
TZA,BEEF,1991,5.322,200.0
TZA,BEEF,1992,5.275,205.0
TZA,BEEF,1993,5.227,210.0
TZA,BEEF,1994,5.136,213.0
TZA,BEEF,1995,5.759,246.0
TZA,BEEF,1996,4.419,194.0
TZA,BEEF,1997,4.284,193.0
TZA,BEEF,1998,4.288,198.0
TZA,BEEF,1999,4.542,215.0
TZA,BEEF,2000,4.633,225.0
TZA,BEEF,2001,4.613,230.0
TZA,BEEF,2002,4.803,246.0
TZA,BEEF,2003,5.127,270.0
TZA,BEEF,2004,4.908,266.0
TZA,BEEF,2005,4.856,271.0
TZA,BEEF,2006,4.903,282.0
TZA,BEEF,2007,4.754,282.0
TZA,BEEF,2008,4.673,286.0
TZA,BEEF,2009,4.606,291.0
TZA,BEEF,2010,3.788,247.0
TZA,BEEF,2011,3.922,264.0
TZA,BEEF,2012,4.187,291.0
TZA,BEEF,2013,4.196,301.0
TZA,BEEF,2014,4.133,306.0
TZA,BEEF,2015,4.098,313.0
